kmer size, theta, error rate, number of genomes, read count, time, memory, recall, precision, avg read count error
45, 0.5, 0.05, 35, 10000, 28873741636, 754200576, 1.0, 0.7291666666666666, 241.97142857142856
45, 0.4, 0.05, 50, 10000, 27850169361, 754200576, 0.9, 0.8181818181818182, 152.26666666666668
45, 0.4, 0.0, 45, 10000, 30156731541, 754200576, 1.0, 0.8181818181818182, 146.62222222222223
45, 0.4, 0.0, 55, 10000, 31172344649, 754200576, 0.4, 0.7333333333333333, 441.54545454545456
45, 0.4, 0.01, 50, 10000, 30074567159, 754200576, 1.0, 0.8333333333333334, 138.04
45, 0.4, 0.1, 45, 10000, 28847365799, 754200576, 0.8888888888888888, 0.8163265306122449, 216.075
45, 0.4, 0.1, 55, 10000, 27779878742, 754200576, 0.4727272727272727, 0.8387096774193549, 173.6153846153846
45, 0.4, 0.05, 30, 10000, 29040765126, 754200576, 0.7551020408163265, 0.7708333333333334, 336.2432432432432
45, 0.4, 0.01, 30, 10000, 33034729810, 754200576, 0.4117647058823529, 0.75, 662.4761904761905
45, 0.4, 0.01, 40, 10000, 30684577975, 754200576, 1.0, 0.8163265306122449, 221.0
45, 0.4, 0.01, 45, 10000, 29902405765, 754200576, 1.0, 0.7894736842105263, 126.44444444444444
45, 0.4, 0.05, 45, 10000, 28979671568, 754200576, 0.9555555555555556, 0.7818181818181819, 174.65116279069767
45, 0.4, 0.01, 55, 10000, 29553652657, 754200576, 0.8, 0.8301886792452831, 149.5
45, 0.4, 0.1, 50, 10000, 28905533431, 754200576, 0.74, 0.7708333333333334, 195.0
45, 0.4, 0.01, 35, 10000, 29800783565, 754200576, 1.0, 0.6862745098039216, 174.22857142857143
45, 0.4, 0.0, 50, 10000, 31115684506, 754200576, 1.0, 0.7936507936507936, 83.44
45, 0.4, 0.05, 35, 10000, 28544328715, 754200576, 1.0, 0.7142857142857143, 226.85714285714286
45, 0.1, 0.05, 50, 10000, 28893518409, 754200576, 0.78, 0.7959183673469388, 96.61538461538461
45, 0.1, 0.0, 45, 10000, 30918134456, 754200576, 1.0, 0.8181818181818182, 233.33333333333334
45, 0.1, 0.0, 55, 10000, 31645593515, 754200576, 0.3090909090909091, 0.68, 886.8235294117648
45, 0.1, 0.01, 50, 10000, 30686235707, 754200576, 0.54, 0.7297297297297297, 326.3703703703704
45, 0.1, 0.1, 45, 10000, 28902009647, 754200576, 0.9333333333333333, 0.8076923076923077, 192.38095238095238
45, 0.1, 0.1, 55, 10000, 27816082510, 754200576, 0.6, 0.8461538461538461, 148.3939393939394
45, 0.1, 0.05, 30, 10000, 29669845374, 754200576, 0.6530612244897959, 0.7441860465116279, 206.28125
45, 0.1, 0.01, 30, 10000, 34515653188, 754200576, 0.37254901960784315, 0.7307692307692307, 1331.6842105263158
45, 0.1, 0.01, 40, 10000, 31263762954, 754200576, 1.0, 0.8163265306122449, 319.5
45, 0.1, 0.01, 45, 10000, 31301993552, 754200576, 1.0, 0.7894736842105263, 151.86666666666667
45, 0.1, 0.05, 45, 10000, 28713864949, 754200576, 1.0, 0.7894736842105263, 110.84444444444445
45, 0.1, 0.01, 55, 10000, 31069105295, 754200576, 0.4, 0.7096774193548387, 528.2727272727273
45, 0.1, 0.1, 50, 10000, 28357654516, 754200576, 0.88, 0.7857142857142857, 175.20454545454547
45, 0.1, 0.01, 35, 10000, 30909532685, 754200576, 1.0, 0.7142857142857143, 162.74285714285713
45, 0.1, 0.0, 50, 10000, 30800851884, 754200576, 1.0, 0.7936507936507936, 120.4
45, 0.1, 0.05, 35, 10000, 29217721922, 754200576, 1.0, 0.7291666666666666, 136.11428571428573
45, 0.2, 0.05, 50, 10000, 28077505040, 754200576, 0.82, 0.803921568627451, 105.95121951219512
45, 0.2, 0.0, 45, 10000, 31152905163, 754200576, 1.0, 0.8181818181818182, 197.2888888888889
45, 0.2, 0.0, 55, 10000, 30980856841, 754200576, 0.3090909090909091, 0.68, 759.2941176470588
45, 0.2, 0.01, 50, 10000, 31408443370, 754200576, 1.0, 0.8333333333333334, 160.32
45, 0.2, 0.1, 45, 10000, 28370624597, 754200576, 0.8888888888888888, 0.8163265306122449, 203.775
45, 0.2, 0.1, 55, 10000, 28394263353, 754200576, 0.5454545454545454, 0.8333333333333334, 159.96666666666667
45, 0.2, 0.05, 30, 10000, 28813709605, 754200576, 0.7346938775510204, 0.7659574468085106, 251.72222222222223
45, 0.2, 0.01, 30, 10000, 34001318483, 754200576, 0.37254901960784315, 0.7307692307692307, 1058.0
45, 0.2, 0.01, 40, 10000, 31003845054, 754200576, 1.0, 0.8163265306122449, 274.95
45, 0.2, 0.01, 45, 10000, 31090797000, 754200576, 1.0, 0.7894736842105263, 137.95555555555555
45, 0.2, 0.05, 45, 10000, 28502773133, 754200576, 1.0, 0.7894736842105263, 136.84444444444443
45, 0.2, 0.01, 55, 10000, 30741432148, 754200576, 0.41818181818181815, 0.71875, 375.2173913043478
45, 0.2, 0.1, 50, 10000, 28468671254, 754200576, 0.9, 0.8035714285714286, 186.53333333333333
45, 0.2, 0.01, 35, 10000, 30735773380, 754200576, 1.0, 0.7, 165.31428571428572
45, 0.2, 0.0, 50, 10000, 30842266991, 754200576, 1.0, 0.7936507936507936, 103.72
45, 0.2, 0.05, 35, 10000, 29087605133, 754200576, 1.0, 0.7, 177.6
45, 0.0, 0.05, 50, 10000, 41504644140, 754200576, 0.0, 0, nan
45, 0.0, 0.0, 45, 10000, 56216566783, 754200576, 0.0, 0, nan
45, 0.0, 0.0, 55, 10000, 56233942424, 754200576, 0.0, 0, nan
45, 0.0, 0.01, 50, 10000, 56192372697, 754200576, 0.0, 0, nan
45, 0.0, 0.1, 45, 10000, 42000467718, 754200576, 0.0, 0, nan
45, 0.0, 0.1, 55, 10000, 41428799274, 754200576, 0.0, 0, nan
45, 0.0, 0.05, 30, 10000, 56885066457, 754200576, 0.0, 0, nan
45, 0.0, 0.01, 30, 10000, 83498326177, 754200576, 0.0, 0, nan
45, 0.0, 0.01, 40, 10000, 56358397785, 754200576, 0.0, 0, nan
45, 0.0, 0.01, 45, 10000, 56139498497, 754200576, 0.0, 0, nan
45, 0.0, 0.05, 45, 10000, 42338768289, 754200576, 0.0, 0, nan
45, 0.0, 0.01, 55, 10000, 56098946799, 754200576, 0.0, 0, nan
45, 0.0, 0.1, 50, 10000, 42401818374, 754200576, 0.0, 0, nan
45, 0.0, 0.01, 35, 10000, 56337535982, 754200576, 0.0, 0, nan
45, 0.0, 0.0, 50, 10000, 55731101922, 754200576, 0.0, 0, nan
45, 0.0, 0.05, 35, 10000, 42095467961, 754200576, 0.0, 0, nan
50, 1.0, 0.05, 50, 10000, 27700899847, 755240960, 0.82, 0.8913043478260869, 194.2439024390244
50, 1.0, 0.0, 45, 10000, 30220613716, 755240960, 1.0, 0.8181818181818182, 68.08888888888889
50, 1.0, 0.0, 55, 10000, 29971445788, 755240960, 1.0, 0.873015873015873, 80.87272727272727
50, 1.0, 0.01, 50, 10000, 29423929599, 755240960, 1.0, 0.8771929824561403, 180.0
50, 1.0, 0.1, 45, 10000, 27629022502, 755240960, 0.08888888888888889, 1.0, 221.0
50, 1.0, 0.1, 55, 10000, 28059983414, 755240960, 0.05454545454545454, 0.75, 180.0
50, 1.0, 0.05, 30, 10000, 27809776227, 755240960, 0.7551020408163265, 0.8222222222222222, 420.2162162162162
50, 1.0, 0.01, 30, 10000, 30308022427, 755240960, 1.0, 0.8947368421052632, 342.9019607843137
50, 1.0, 0.01, 40, 10000, 29118963462, 755240960, 1.0, 0.8163265306122449, 217.15
50, 1.0, 0.01, 45, 10000, 29455164923, 755240960, 1.0, 0.8653846153846154, 214.7111111111111
50, 1.0, 0.05, 45, 10000, 27976372636, 755240960, 0.7555555555555555, 0.7906976744186046, 215.35294117647058
50, 1.0, 0.01, 55, 10000, 29223624223, 755240960, 1.0, 0.8870967741935484, 151.63636363636363
50, 1.0, 0.1, 50, 10000, 27744734499, 755240960, 0.04, 1.0, 198.5
50, 1.0, 0.01, 35, 10000, 29318566545, 755240960, 1.0, 0.7446808510638298, 270.45714285714286
50, 1.0, 0.0, 50, 10000, 29861844422, 755240960, 1.0, 0.9259259259259259, 48.6
50, 1.0, 0.05, 35, 10000, 28775818549, 755240960, 0.8857142857142857, 0.8157894736842105, 277.5483870967742
50, 0.9, 0.05, 50, 10000, 27811859266, 755240960, 0.88, 0.8627450980392157, 192.5909090909091
50, 0.9, 0.0, 45, 10000, 29978941879, 755240960, 1.0, 0.8181818181818182, 76.97777777777777
50, 0.9, 0.0, 55, 10000, 30923969446, 755240960, 1.0, 0.873015873015873, 90.14545454545454
50, 0.9, 0.01, 50, 10000, 29572904026, 755240960, 1.0, 0.847457627118644, 160.8
50, 0.9, 0.1, 45, 10000, 28559411097, 755240960, 0.2, 0.9, 221.0
50, 0.9, 0.1, 55, 10000, 27800200979, 755240960, 0.14545454545454545, 0.8888888888888888, 179.875
50, 0.9, 0.05, 30, 10000, 28602651400, 755240960, 0.7551020408163265, 0.7708333333333334, 414.81081081081084
50, 0.9, 0.01, 30, 10000, 30576415861, 755240960, 1.0, 0.8793103448275862, 321.72549019607845
50, 0.9, 0.01, 40, 10000, 30009325185, 755240960, 1.0, 0.8163265306122449, 192.85
50, 0.9, 0.01, 45, 10000, 29235636336, 755240960, 1.0, 0.8490566037735849, 193.15555555555557
50, 0.9, 0.05, 45, 10000, 28786848665, 755240960, 0.8444444444444444, 0.7916666666666666, 212.52631578947367
50, 0.9, 0.01, 55, 10000, 29150376359, 755240960, 1.0, 0.8870967741935484, 132.07272727272726
50, 0.9, 0.1, 50, 10000, 28388807744, 755240960, 0.12, 1.0, 198.83333333333334
50, 0.9, 0.01, 35, 10000, 28959174915, 755240960, 1.0, 0.7, 247.82857142857142
50, 0.9, 0.0, 50, 10000, 30538205795, 755240960, 1.0, 0.847457627118644, 52.08
50, 0.9, 0.05, 35, 10000, 28613041421, 755240960, 0.9428571428571428, 0.8048780487804879, 274.2121212121212
50, 0.8, 0.05, 50, 10000, 28311715827, 755240960, 0.88, 0.8461538461538461, 188.9090909090909
50, 0.8, 0.0, 45, 10000, 29928145528, 755240960, 1.0, 0.8181818181818182, 85.91111111111111
50, 0.8, 0.0, 55, 10000, 30768123338, 755240960, 1.0, 0.873015873015873, 102.07272727272728
50, 0.8, 0.01, 50, 10000, 29378581633, 755240960, 1.0, 0.847457627118644, 141.36
50, 0.8, 0.1, 45, 10000, 28439601171, 755240960, 0.37777777777777777, 0.8947368421052632, 220.94117647058823
50, 0.8, 0.1, 55, 10000, 27807974463, 755240960, 0.2545454545454545, 0.875, 179.85714285714286
50, 0.8, 0.05, 30, 10000, 28640889267, 755240960, 0.7959183673469388, 0.8125, 403.46153846153845
50, 0.8, 0.01, 30, 10000, 30763925909, 755240960, 0.9803921568627451, 0.8771929824561403, 313.12
50, 0.8, 0.01, 40, 10000, 30126520716, 755240960, 1.0, 0.8163265306122449, 181.15
50, 0.8, 0.01, 45, 10000, 29127194862, 755240960, 1.0, 0.7894736842105263, 171.33333333333334
50, 0.8, 0.05, 45, 10000, 28545496344, 755240960, 0.8222222222222222, 0.7872340425531915, 209.59459459459458
50, 0.8, 0.01, 55, 10000, 29016054704, 755240960, 1.0, 0.873015873015873, 122.21818181818182
50, 0.8, 0.1, 50, 10000, 28730734380, 755240960, 0.22, 1.0, 198.9090909090909
50, 0.8, 0.01, 35, 10000, 29485815588, 755240960, 1.0, 0.7142857142857143, 227.2
50, 0.8, 0.0, 50, 10000, 31018490565, 755240960, 1.0, 0.847457627118644, 55.96
50, 0.8, 0.05, 35, 10000, 28187142940, 755240960, 0.9714285714285714, 0.7727272727272727, 270.44117647058823
50, 0.7, 0.05, 50, 10000, 28453400941, 755240960, 0.86, 0.8269230769230769, 184.34883720930233
50, 0.7, 0.0, 45, 10000, 29952573115, 755240960, 1.0, 0.8181818181818182, 95.5111111111111
50, 0.7, 0.0, 55, 10000, 31018181208, 755240960, 1.0, 0.873015873015873, 114.10909090909091
50, 0.7, 0.01, 50, 10000, 29426564390, 755240960, 1.0, 0.847457627118644, 131.44
50, 0.7, 0.1, 45, 10000, 28606813516, 755240960, 0.5111111111111111, 0.8214285714285714, 220.56521739130434
50, 0.7, 0.1, 55, 10000, 27765199518, 755240960, 0.45454545454545453, 0.8928571428571429, 179.84
50, 0.7, 0.05, 30, 10000, 28613155498, 755240960, 0.7551020408163265, 0.7708333333333334, 397.6216216216216
50, 0.7, 0.01, 30, 10000, 30923328076, 755240960, 0.9215686274509803, 0.8703703703703703, 307.2340425531915
50, 0.7, 0.01, 40, 10000, 29999319243, 755240960, 1.0, 0.8163265306122449, 180.9
50, 0.7, 0.01, 45, 10000, 29285822477, 755240960, 1.0, 0.7894736842105263, 150.75555555555556
50, 0.7, 0.05, 45, 10000, 28651124807, 755240960, 0.9111111111111111, 0.803921568627451, 205.97560975609755
50, 0.7, 0.01, 55, 10000, 29050355707, 755240960, 1.0, 0.873015873015873, 118.43636363636364
50, 0.7, 0.1, 50, 10000, 28565098785, 755240960, 0.38, 0.9047619047619048, 198.8421052631579
50, 0.7, 0.01, 35, 10000, 29650506921, 755240960, 1.0, 0.7142857142857143, 208.11428571428573
50, 0.7, 0.0, 50, 10000, 30084296384, 755240960, 1.0, 0.8064516129032258, 60.16
50, 0.7, 0.05, 35, 10000, 28711477284, 755240960, 1.0, 0.7777777777777778, 264.45714285714286
50, 0.6, 0.05, 50, 10000, 27828860631, 755240960, 0.92, 0.8214285714285714, 178.7391304347826
50, 0.6, 0.0, 45, 10000, 30780464213, 755240960, 1.0, 0.8181818181818182, 107.15555555555555
50, 0.6, 0.0, 55, 10000, 30527728671, 755240960, 1.0, 0.873015873015873, 130.47272727272727
50, 0.6, 0.01, 50, 10000, 30128067634, 755240960, 1.0, 0.8333333333333334, 125.0
50, 0.6, 0.1, 45, 10000, 28113437078, 755240960, 0.7555555555555555, 0.7555555555555555, 220.41176470588235
50, 0.6, 0.1, 55, 10000, 28295194053, 755240960, 0.6545454545454545, 0.8571428571428571, 179.30555555555554
50, 0.6, 0.05, 30, 10000, 28126824064, 755240960, 0.7551020408163265, 0.7708333333333334, 385.72972972972974
50, 0.6, 0.01, 30, 10000, 31996442962, 755240960, 0.8627450980392157, 0.8627450980392157, 325.04545454545456
50, 0.6, 0.01, 40, 10000, 29780317956, 755240960, 1.0, 0.8163265306122449, 184.35
50, 0.6, 0.01, 45, 10000, 29918192993, 755240960, 1.0, 0.7894736842105263, 136.48888888888888
50, 0.6, 0.05, 45, 10000, 28219843479, 755240960, 0.8888888888888888, 0.7843137254901961, 200.05
50, 0.6, 0.01, 55, 10000, 29939072998, 755240960, 0.9818181818181818, 0.8571428571428571, 117.77777777777777
50, 0.6, 0.1, 50, 10000, 28103668823, 755240960, 0.56, 0.875, 198.39285714285714
50, 0.6, 0.01, 35, 10000, 30103235611, 755240960, 1.0, 0.6862745098039216, 198.11428571428573
50, 0.6, 0.0, 50, 10000, 30299434138, 755240960, 1.0, 0.7936507936507936, 66.72
50, 0.6, 0.05, 35, 10000, 28904018022, 755240960, 1.0, 0.7777777777777778, 258.34285714285716
50, 0.5, 0.05, 50, 10000, 28063800892, 755240960, 0.92, 0.8214285714285714, 171.45652173913044
50, 0.5, 0.0, 45, 10000, 30758394096, 755240960, 1.0, 0.8181818181818182, 119.95555555555555
50, 0.5, 0.0, 55, 10000, 30651772799, 755240960, 1.0, 0.873015873015873, 145.45454545454547
50, 0.5, 0.01, 50, 10000, 30378180610, 755240960, 1.0, 0.8333333333333334, 125.32
50, 0.5, 0.1, 45, 10000, 28420259440, 755240960, 0.6444444444444445, 0.8285714285714286, 219.27586206896552
50, 0.5, 0.1, 55, 10000, 28281060031, 755240960, 0.4909090909090909, 0.8181818181818182, 177.8148148148148
50, 0.5, 0.05, 30, 10000, 28243721430, 755240960, 0.8163265306122449, 0.7843137254901961, 365.5
50, 0.5, 0.01, 30, 10000, 32512373056, 755240960, 0.5686274509803921, 0.8055555555555556, 413.58620689655174
50, 0.5, 0.01, 40, 10000, 29905671563, 755240960, 1.0, 0.8163265306122449, 194.5
50, 0.5, 0.01, 45, 10000, 30370475296, 755240960, 1.0, 0.7894736842105263, 126.17777777777778
50, 0.5, 0.05, 45, 10000, 28334550826, 755240960, 0.9111111111111111, 0.7884615384615384, 192.0731707317073
50, 0.5, 0.01, 55, 10000, 29983535462, 755240960, 0.9454545454545454, 0.8524590163934426, 118.23076923076923
50, 0.5, 0.1, 50, 10000, 28264566874, 755240960, 0.58, 0.8055555555555556, 197.48275862068965
50, 0.5, 0.01, 35, 10000, 29912319433, 755240960, 1.0, 0.6862745098039216, 189.82857142857142
50, 0.5, 0.0, 50, 10000, 30219608534, 755240960, 1.0, 0.7936507936507936, 72.36
50, 0.5, 0.05, 35, 10000, 28832251762, 755240960, 1.0, 0.7777777777777778, 248.82857142857142
50, 0.4, 0.05, 50, 10000, 28092033047, 755240960, 0.94, 0.8245614035087719, 161.87234042553192
50, 0.4, 0.0, 45, 10000, 30961327419, 755240960, 1.0, 0.8181818181818182, 135.33333333333334
50, 0.4, 0.0, 55, 10000, 30953259920, 755240960, 1.0, 0.873015873015873, 163.3090909090909
50, 0.4, 0.01, 50, 10000, 30663884210, 755240960, 1.0, 0.8333333333333334, 132.92
50, 0.4, 0.1, 45, 10000, 28280816063, 755240960, 0.9333333333333333, 0.8076923076923077, 218.0952380952381
50, 0.4, 0.1, 55, 10000, 28473010358, 755240960, 0.5272727272727272, 0.8285714285714286, 175.55172413793105
50, 0.4, 0.05, 30, 10000, 28652870463, 755240960, 0.8775510204081632, 0.7962962962962963, 343.04651162790697
50, 0.4, 0.01, 30, 10000, 33002634084, 755240960, 0.4117647058823529, 0.75, 596.7619047619048
50, 0.4, 0.01, 40, 10000, 30120251165, 755240960, 1.0, 0.8163265306122449, 213.0
50, 0.4, 0.01, 45, 10000, 30434228357, 755240960, 1.0, 0.7894736842105263, 124.93333333333334
50, 0.4, 0.05, 45, 10000, 28434109746, 755240960, 0.9555555555555556, 0.7818181818181819, 182.1860465116279
50, 0.4, 0.01, 55, 10000, 30237829468, 755240960, 0.8727272727272727, 0.8421052631578947, 131.20833333333334
50, 0.4, 0.1, 50, 10000, 28413197880, 755240960, 0.8, 0.851063829787234, 196.675
50, 0.4, 0.01, 35, 10000, 30066372535, 755240960, 1.0, 0.6862745098039216, 179.4857142857143
50, 0.4, 0.0, 50, 10000, 30385661540, 755240960, 1.0, 0.7936507936507936, 78.36
50, 0.4, 0.05, 35, 10000, 29078751181, 755240960, 1.0, 0.7291666666666666, 237.37142857142857
50, 0.1, 0.05, 50, 10000, 28322016650, 755240960, 0.84, 0.8076923076923077, 104.5
50, 0.1, 0.0, 45, 10000, 31186672711, 755240960, 1.0, 0.8181818181818182, 202.13333333333333
50, 0.1, 0.0, 55, 10000, 30966996653, 755240960, 0.3090909090909091, 0.68, 777.2941176470588
50, 0.1, 0.01, 50, 10000, 31194410060, 755240960, 0.98, 0.8305084745762712, 167.18367346938774
50, 0.1, 0.1, 45, 10000, 28449393438, 755240960, 0.8888888888888888, 0.8163265306122449, 202.4
50, 0.1, 0.1, 55, 10000, 28607725755, 755240960, 0.5636363636363636, 0.8378378378378378, 158.32258064516128
50, 0.1, 0.05, 30, 10000, 29024311931, 755240960, 0.7142857142857143, 0.7608695652173914, 241.62857142857143
50, 0.1, 0.01, 30, 10000, 34435147888, 755240960, 0.37254901960784315, 0.7307692307692307, 1096.842105263158
50, 0.1, 0.01, 40, 10000, 30537000895, 755240960, 1.0, 0.8163265306122449, 280.25
50, 0.1, 0.01, 45, 10000, 31057742638, 755240960, 1.0, 0.7894736842105263, 141.2888888888889
50, 0.1, 0.05, 45, 10000, 28760841858, 755240960, 1.0, 0.7894736842105263, 132.06666666666666
50, 0.1, 0.01, 55, 10000, 30951609913, 755240960, 0.41818181818181815, 0.71875, 392.3478260869565
50, 0.1, 0.1, 50, 10000, 28564107627, 755240960, 0.82, 0.7735849056603774, 184.21951219512195
50, 0.1, 0.01, 35, 10000, 30568661947, 755240960, 1.0, 0.7, 163.14285714285714
50, 0.1, 0.0, 50, 10000, 30996776993, 755240960, 1.0, 0.7936507936507936, 105.48
50, 0.1, 0.05, 35, 10000, 29297220699, 755240960, 1.0, 0.7142857142857143, 171.62857142857143
50, 0.2, 0.05, 50, 10000, 28331162139, 755240960, 0.84, 0.8076923076923077, 125.85714285714286
50, 0.2, 0.0, 45, 10000, 31044809470, 755240960, 1.0, 0.8181818181818182, 176.66666666666666
50, 0.2, 0.0, 55, 10000, 31031881589, 755240960, 0.3090909090909091, 0.68, 683.5294117647059
50, 0.2, 0.01, 50, 10000, 31055171518, 755240960, 1.0, 0.8333333333333334, 148.44
50, 0.2, 0.1, 45, 10000, 28549588420, 755240960, 0.8444444444444444, 0.8085106382978723, 209.28947368421052
50, 0.2, 0.1, 55, 10000, 28632242000, 755240960, 0.5818181818181818, 0.8648648648648649, 167.65625
50, 0.2, 0.05, 30, 10000, 28864277297, 755240960, 0.8163265306122449, 0.7843137254901961, 282.7
50, 0.2, 0.01, 30, 10000, 34111258214, 755240960, 0.37254901960784315, 0.7307692307692307, 924.9473684210526
50, 0.2, 0.01, 40, 10000, 30518257644, 755240960, 1.0, 0.8163265306122449, 252.55
50, 0.2, 0.01, 45, 10000, 30907978733, 755240960, 1.0, 0.7894736842105263, 129.9111111111111
50, 0.2, 0.05, 45, 10000, 28678156662, 755240960, 1.0, 0.7894736842105263, 153.75555555555556
50, 0.2, 0.01, 55, 10000, 30670447525, 755240960, 0.4909090909090909, 0.75, 267.9259259259259
50, 0.2, 0.1, 50, 10000, 28489992077, 755240960, 0.86, 0.7962962962962963, 190.34883720930233
50, 0.2, 0.01, 35, 10000, 30471867256, 755240960, 1.0, 0.7, 170.68571428571428
50, 0.2, 0.0, 50, 10000, 30812064574, 755240960, 1.0, 0.7936507936507936, 94.76
50, 0.2, 0.05, 35, 10000, 29137414977, 755240960, 1.0, 0.7, 200.97142857142856
50, 0.0, 0.05, 50, 10000, 41209046526, 755240960, 0.0, 0, nan
50, 0.0, 0.0, 45, 10000, 55731803569, 755240960, 0.0, 0, nan
50, 0.0, 0.0, 55, 10000, 55154263708, 755240960, 0.0, 0, nan
50, 0.0, 0.01, 50, 10000, 55319182541, 755240960, 0.0, 0, nan
50, 0.0, 0.1, 45, 10000, 41499646902, 755240960, 0.0, 0, nan
50, 0.0, 0.1, 55, 10000, 40906393050, 755240960, 0.0, 0, nan
50, 0.0, 0.05, 30, 10000, 54697792052, 755240960, 0.0, 0, nan
50, 0.0, 0.01, 30, 10000, 81363566225, 755240960, 0.0, 0, nan
50, 0.0, 0.01, 40, 10000, 55056385919, 755240960, 0.0, 0, nan
50, 0.0, 0.01, 45, 10000, 54772693676, 755240960, 0.0, 0, nan
50, 0.0, 0.05, 45, 10000, 41777703297, 755240960, 0.0, 0, nan
50, 0.0, 0.01, 55, 10000, 54717783020, 755240960, 0.0, 0, nan
50, 0.0, 0.1, 50, 10000, 41538514308, 755240960, 0.0, 0, nan
50, 0.0, 0.01, 35, 10000, 54202516698, 755240960, 0.0, 0, nan
50, 0.0, 0.0, 50, 10000, 54578703506, 755240960, 0.0, 0, nan
50, 0.0, 0.05, 35, 10000, 41595473872, 755240960, 0.0, 0, nan
