kmer size,theta,error rate,number of genomes,read count,time,memory,classification recall,classification precision,filter recall,filter precision,avg read count error
45,0.2,0.0,99,100000,9310357213,65300,1.0,0.5882352941176471,1.0,0.9990409207161125,456.5
45,0.4,0.0,99,100000,9157122691,65308,1.0,0.6666666666666666,1.0,0.9992805180270206,480.1
45,0.6,0.0,99,100000,8567119981,62840,1.0,0.7692307692307693,1.0,0.9993404353126937,0.3
45,0.8,0.0,99,100000,8183601581,56744,1.0,0.6666666666666666,1.0,0.9995002498750625,0.9
45,1.0,0.0,99,100000,7079009059,63592,1.0,0.9090909090909091,1.0,0.9997800483893543,0.0
45,0.0,0.02,99,100000,84764297886,80164,1.0,0.10101010101010101,1.0,0.500010000200004,94998.0
45,0.2,0.02,99,100000,8455858030,59572,1.0,0.7692307692307693,0.71478,0.9990774907749077,1200.4
45,0.4,0.02,99,100000,6414500455,62876,1.0,0.8333333333333334,0.54394,0.9991550330639236,2280.7
45,0.6,0.02,99,100000,7078015740,62140,1.0,0.7692307692307693,0.40972,0.9993170731707317,2922.4
45,0.8,0.02,99,100000,6059588206,54236,1.0,0.7692307692307693,0.30442,0.9995403204623062,3478.2
45,1.0,0.02,99,100000,5969577974,52592,1.0,0.9090909090909091,0.22034,0.9995463618218109,3898.5
45,0.0,0.04,99,100000,80400831811,80016,1.0,0.10101010101010101,1.0,0.500010000200004,94998.0
45,0.2,0.04,99,100000,8909284153,62388,1.0,0.625,0.42332,0.9993861844279711,2885.9
45,0.4,0.04,99,100000,6588076562,62740,1.0,0.6666666666666666,0.25638,0.99953216374269,3719.4
45,0.6,0.04,99,100000,5584360943,58788,1.0,0.9090909090909091,0.15356,0.9992191566892243,4232.3
45,0.8,0.04,99,100000,5060534521,59884,1.0,0.8333333333333334,0.08552,0.999766191255553,4572.8
45,1.0,0.04,99,100000,4745908118,60008,1.0,1.0,0.04822,1.0,4759.0
45,0.0,0.06,99,100000,91052806398,78900,1.0,0.10101010101010101,1.0,0.500010000200004,94998.0
45,0.2,0.06,99,100000,6965275434,64984,1.0,0.9090909090909091,0.22576,0.9983196250110551,3872.2
45,0.4,0.06,99,100000,5968605263,60284,1.0,0.7692307692307693,0.11534,0.999653319466112,4423.7
45,0.6,0.06,99,100000,6952743431,65684,1.0,0.6666666666666666,0.05442,0.9996326230712711,4725.7
45,0.8,0.06,99,100000,4495304245,53832,1.0,0.8333333333333334,0.02436,1.0,4878.2
45,1.0,0.06,99,100000,5239393513,62424,1.0,0.7692307692307693,0.00948,1.0,4952.4
45,0.0,0.08,99,100000,82048671786,77672,1.0,0.10101010101010101,1.0,0.500010000200004,94998.0
45,0.2,0.08,99,100000,6545143675,63960,1.0,0.6666666666666666,0.11218,0.9987535612535613,4431.9
45,0.4,0.08,99,100000,5904070186,57472,1.0,0.9090909090909091,0.04836,0.9983484723369116,4758.3
45,0.6,0.08,99,100000,4707560786,61508,1.0,1.0,0.01804,0.9988925802879292,4909.8
45,0.8,0.08,99,100000,5130673771,52124,1.0,0.7692307692307693,0.00662,1.0,4965.7
45,1.0,0.08,99,100000,3917337837,50584,1.0,0.9090909090909091,0.0023,1.0,4988.5
45,0.0,0.1,99,100000,84031424219,76268,1.0,0.10101010101010101,1.0,0.500010000200004,94998.0
45,0.2,0.1,99,100000,7716718859,56204,1.0,0.6666666666666666,0.0546,0.9989023051591658,4724.4
45,0.4,0.1,99,100000,6158170457,64192,1.0,0.7142857142857143,0.01924,0.9979253112033195,4901.0
45,0.6,0.1,99,100000,4622449127,61824,1.0,1.0,0.0064,1.0,4968.0
45,0.8,0.1,99,100000,3679368566,62356,1.0,0.9090909090909091,0.0016,1.0,4991.8
45,1.0,0.1,99,100000,3194728834,46364,0.9,1.0,0.00048,1.0,4997.333333333333
50,0.0,0.0,99,100000,100704953182,80652,1.0,0.10101010101010101,1.0,0.500010000200004,94998.0
50,0.2,0.0,99,100000,9940776569,57180,1.0,0.47619047619047616,1.0,0.9992006394884093,0.0
50,0.4,0.0,99,100000,9163143014,59416,1.0,0.8333333333333334,1.0,0.9991806718490838,5.2
50,0.6,0.0,99,100000,10473656875,58704,1.0,0.625,1.0,0.9994003597841296,5.6
50,0.8,0.0,99,100000,11103273459,57452,1.0,0.8333333333333334,1.0,0.9992805180270206,1.7
50,1.0,0.0,99,100000,8953911099,64856,1.0,1.0,1.0,0.9997000899730081,0.1
50,0.0,0.02,99,100000,108579095603,76320,1.0,0.10101010101010101,1.0,0.500010000200004,94998.0
50,0.2,0.02,99,100000,8910360829,57436,1.0,0.6666666666666666,0.64356,0.9991926468761645,1782.2
50,0.4,0.02,99,100000,8462243457,63980,1.0,0.6666666666666666,0.5018,0.9994025094602669,2336.8
50,0.6,0.02,99,100000,8339268111,51000,1.0,0.7142857142857143,0.38946,0.9996406570841889,3032.6
50,0.8,0.02,99,100000,6782591319,59080,1.0,0.7692307692307693,0.29618,0.999662481436479,3500.5
50,1.0,0.02,99,100000,7082347444,59980,1.0,0.7692307692307693,0.22234,0.9995504405682432,3888.4
50,0.0,0.04,99,100000,93696082043,79520,1.0,0.10101010101010101,1.0,0.500010000200004,94998.0
50,0.2,0.04,99,100000,10601199311,59892,1.0,0.5882352941176471,0.35508,0.9989309626962246,3168.7
50,0.4,0.04,99,100000,7475224190,56020,1.0,0.9090909090909091,0.2239,0.9997320950169674,3880.7
50,0.6,0.04,99,100000,6755720375,63796,1.0,0.7692307692307693,0.13872,0.9994236311239193,4304.8
50,0.8,0.04,99,100000,9805534227,56580,1.0,0.8333333333333334,0.08016,0.9995012468827931,4583.5
50,1.0,0.04,99,100000,7060019595,57032,1.0,0.7692307692307693,0.0462,0.9995672868887927,4764.0
50,0.0,0.06,99,100000,101868081491,75212,1.0,0.10101010101010101,1.0,0.500010000200004,94998.0
50,0.2,0.06,99,100000,7498379994,60476,1.0,0.7142857142857143,0.173,0.9994222992489891,4125.7
50,0.4,0.06,99,100000,6216864443,57528,1.0,0.7692307692307693,0.09268,0.9993530299762777,4537.1
50,0.6,0.06,99,100000,6003910316,60400,1.0,0.625,0.04852,0.999176276771005,4757.4
50,0.8,0.06,99,100000,6080858818,59364,1.0,0.9090909090909091,0.02398,0.9983347210657785,4880.2
50,1.0,0.06,99,100000,5252671196,58356,1.0,0.8333333333333334,0.00976,1.0,4951.3
50,0.0,0.08,99,100000,97870085734,71428,1.0,0.10101010101010101,1.0,0.500010000200004,94998.0
50,0.2,0.08,99,100000,7263457151,55440,1.0,0.9090909090909091,0.08344,0.9990421455938697,4538.6
50,0.4,0.08,99,100000,7009371362,59536,1.0,0.7142857142857143,0.03758,1.0,4808.5
50,0.6,0.08,99,100000,6179114773,61904,1.0,0.6666666666666666,0.01474,0.9986449864498645,4925.7
50,0.8,0.08,99,100000,6215874162,60860,1.0,0.7692307692307693,0.00576,0.9965397923875432,4971.3
50,1.0,0.08,99,100000,4576364961,50256,1.0,0.8333333333333334,0.00222,1.0,4988.9
50,0.0,0.1,99,100000,89664940314,77620,1.0,0.10101010101010101,1.0,0.500010000200004,94998.0
50,0.2,0.1,99,100000,8056589576,48976,1.0,0.625,0.03768,0.9989395546129375,4802.3
50,0.4,0.1,99,100000,6223859792,53424,1.0,0.7692307692307693,0.01438,1.0,4928.2
50,0.6,0.1,99,100000,5574185040,63256,1.0,0.7142857142857143,0.00486,1.0,4975.7
50,0.8,0.1,99,100000,4229146501,49328,1.0,0.625,0.00166,1.0,4991.8
50,1.0,0.1,99,100000,3347790505,47812,0.9,1.0,0.00052,1.0,4997.111111111111
